tweet_url,date,user_name,tweet_content,lang,is_user_verified,country,alpha_2_code,content,polarity,subjectivity,sentiment,neg,neu,pos,compound,punct,tokenized,nonstop,stemmed,year
https://twitter.com/StateBank_Pak/status/1027887925994958848,2018-08-10,StateBank_Pak,"Total liquid foreign reserves held by the country stood at US$17.00 bn on August 3, 2018. Details: https://t.co/oaWCMBN9KO #SBP #Pakistan #economy https://t.co/HR2NdLE12X",en,True,Pakistan,PK,total liquid foreign reserves held by the country stood at us 17 00 bn on august 3  2018  details     sbp  pakistan  economy  ,-0.0625,0.4375,neutral,0.0,1.0,0.0,0.0,total liquid foreign reserves held by the country stood at us   bn on august     details     sbp  pakistan  economy  ,"['total', 'liquid', 'foreign', 'reserves', 'held', 'by', 'the', 'country', 'stood', 'at', 'us', 'bn', 'on', 'august', 'details', 'sbp', 'pakistan', 'economy', '']","['total', 'liquid', 'foreign', 'reserves', 'held', 'country', 'stood', 'us', 'bn', 'august', 'details', 'sbp', 'pakistan', 'economy', '']","['total', 'liquid', 'foreign', 'reserv', 'held', 'countri', 'stood', 'us', 'bn', 'august', 'detail', 'sbp', 'pakistan', 'economi', '']",2018
https://twitter.com/suraj_yadav2005/status/1299889625893187584,2020-08-30,suraj_yadav2005,"Covid-19 ‘Act of God’, may result in contraction of economy: 🤔
#NirmalaSitharaman 
#economy 
#ActOfGod https://t.co/4GU2aVfEod",en,False,India,IN,covid 19  act of god   may result in contraction of economy     nirmalasitharaman   economy   actofgod  ,0.0,0.0,positive,0.0,0.861,0.139,0.2732,covid   act of god   may result in contraction of economy     nirmalasitharaman   economy   actofgod  ,"['covid', 'act', 'of', 'god', 'may', 'result', 'in', 'contraction', 'of', 'economy', 'nirmalasitharaman', 'economy', 'actofgod', '']","['covid', 'act', 'god', 'may', 'result', 'contraction', 'economy', 'nirmalasitharaman', 'economy', 'actofgod', '']","['covid', 'act', 'god', 'may', 'result', 'contract', 'economi', 'nirmalasitharaman', 'economi', 'actofgod', '']",2020
https://twitter.com/Inhumansoflate1/status/1443569641998020623,2021-09-30,Inhumansoflate1,#EconTwitter #economy #econ #econmics I guess get ready y’all capitalism is about to crash during its crash https://t.co/1yzBWzKli5,en,False,United States,US, econtwitter  economy  econ  econmics i guess get ready y all capitalism is about to crash during its crash  ,0.2,0.5,negative,0.258,0.622,0.12,-0.4404, econtwitter  economy  econ  econmics i guess get ready y all capitalism is about to crash during its crash  ,"['', 'econtwitter', 'economy', 'econ', 'econmics', 'i', 'guess', 'get', 'ready', 'y', 'all', 'capitalism', 'is', 'about', 'to', 'crash', 'during', 'its', 'crash', '']","['', 'econtwitter', 'economy', 'econ', 'econmics', 'guess', 'get', 'ready', 'capitalism', 'crash', 'crash', '']","['', 'econtwitt', 'economi', 'econ', 'econm', 'guess', 'get', 'readi', 'capit', 'crash', 'crash', '']",2021
https://twitter.com/HeadlineZooo/status/1494458293879656448,2022-02-17,HeadlineZooo,"@RepLizCheney Yes, #Inflation is a byproduct of strong #GDP and #job growth. We had a hole to dig out of so we #juiced the #economy. Add Covid supply chain issues and high demand and #presto, a little inflation. Welcome to earth. We’ll self correct. Relax and enjoy the sunshine 🌞 that awaits.",en,False,India,IN,  yes   inflation is a byproduct of strong  gdp and  job growth  we had a hole to dig out of so we  juiced the  economy  add covid supply chain issues and high demand and  presto  a little inflation  welcome to earth  we ll self correct  relax and enjoy the sunshine   that awaits ,0.3211666666666667,0.6346666666666667,positive,0.024,0.625,0.351,0.9608,  yes   inflation is a byproduct of strong  gdp and  job growth  we had a hole to dig out of so we  juiced the  economy  add covid supply chain issues and high demand and  presto  a little inflation  welcome to earth  we ll self correct  relax and enjoy the sunshine   that awaits ,"['', 'yes', 'inflation', 'is', 'a', 'byproduct', 'of', 'strong', 'gdp', 'and', 'job', 'growth', 'we', 'had', 'a', 'hole', 'to', 'dig', 'out', 'of', 'so', 'we', 'juiced', 'the', 'economy', 'add', 'covid', 'supply', 'chain', 'issues', 'and', 'high', 'demand', 'and', 'presto', 'a', 'little', 'inflation', 'welcome', 'to', 'earth', 'we', 'll', 'self', 'correct', 'relax', 'and', 'enjoy', 'the', 'sunshine', 'that', 'awaits', '']","['', 'yes', 'inflation', 'byproduct', 'strong', 'gdp', 'job', 'growth', 'hole', 'dig', 'juiced', 'economy', 'add', 'covid', 'supply', 'chain', 'issues', 'high', 'demand', 'presto', 'little', 'inflation', 'welcome', 'earth', 'self', 'correct', 'relax', 'enjoy', 'sunshine', 'awaits', '']","['', 'ye', 'inflat', 'byproduct', 'strong', 'gdp', 'job', 'growth', 'hole', 'dig', 'juic', 'economi', 'add', 'covid', 'suppli', 'chain', 'issu', 'high', 'demand', 'presto', 'littl', 'inflat', 'welcom', 'earth', 'self', 'correct', 'relax', 'enjoy', 'sunshin', 'await', '']",2022
https://twitter.com/Mister_Tric/status/1158460216549302272,2019-08-05,Mister_Tric,"Pet King Brand Zymox Otic Pet Ear Treatment with Hydrocortisone #dogfood #sales #happy #cute
ZYMOX Otic is utilized in dogs and cats for the remedy of ...
#shopping #dog #petshop #animals #dogsarefamily #onsalenow #mrtric #economy #love
More details: https://t.co/n604gKJMlG",en,False,United States,US,pet king brand zymox otic pet ear treatment with hydrocortisone  dogfood  sales  happy  cute zymox otic is utilized in dogs and cats for the remedy of      shopping  dog  petshop  animals  dogsarefamily  onsalenow  mrtric  economy  love more details   ,0.575,0.775,positive,0.0,0.757,0.243,0.8979,pet king brand zymox otic pet ear treatment with hydrocortisone  dogfood  sales  happy  cute zymox otic is utilized in dogs and cats for the remedy of      shopping  dog  petshop  animals  dogsarefamily  onsalenow  mrtric  economy  love more details   ,"['pet', 'king', 'brand', 'zymox', 'otic', 'pet', 'ear', 'treatment', 'with', 'hydrocortisone', 'dogfood', 'sales', 'happy', 'cute', 'zymox', 'otic', 'is', 'utilized', 'in', 'dogs', 'and', 'cats', 'for', 'the', 'remedy', 'of', 'shopping', 'dog', 'petshop', 'animals', 'dogsarefamily', 'onsalenow', 'mrtric', 'economy', 'love', 'more', 'details', '']","['pet', 'king', 'brand', 'zymox', 'otic', 'pet', 'ear', 'treatment', 'hydrocortisone', 'dogfood', 'sales', 'happy', 'cute', 'zymox', 'otic', 'utilized', 'dogs', 'cats', 'remedy', 'shopping', 'dog', 'petshop', 'animals', 'dogsarefamily', 'onsalenow', 'mrtric', 'economy', 'love', 'details', '']","['pet', 'king', 'brand', 'zymox', 'otic', 'pet', 'ear', 'treatment', 'hydrocortison', 'dogfood', 'sale', 'happi', 'cute', 'zymox', 'otic', 'util', 'dog', 'cat', 'remedi', 'shop', 'dog', 'petshop', 'anim', 'dogsarefamili', 'onsalenow', 'mrtric', 'economi', 'love', 'detail', '']",2019
https://twitter.com/QContrarian/status/1177789454003703808,2019-09-28,QContrarian,"This isn’t going to be good if you like having some #China exposure. IMO this could get annoying; because some of us like playing $YANG when #POTUS45 starts hitting twitter and $YINN when the admin unleashes Mnuchin for the jawbone
#investment #investing #Asia #stocks #economy",en,False,United States,US,this isn t going to be good if you like having some  china exposure  imo this could get annoying  because some of us like playing  yang when  potus45 starts hitting twitter and  yinn when the admin unleashes mnuchin for the jawbone  investment  investing  asia  stocks  economy,-0.05,0.75,positive,0.052,0.763,0.185,0.7184,this isn t going to be good if you like having some  china exposure  imo this could get annoying  because some of us like playing  yang when  potus starts hitting twitter and  yinn when the admin unleashes mnuchin for the jawbone  investment  investing  asia  stocks  economy,"['this', 'isn', 't', 'going', 'to', 'be', 'good', 'if', 'you', 'like', 'having', 'some', 'china', 'exposure', 'imo', 'this', 'could', 'get', 'annoying', 'because', 'some', 'of', 'us', 'like', 'playing', 'yang', 'when', 'potus', 'starts', 'hitting', 'twitter', 'and', 'yinn', 'when', 'the', 'admin', 'unleashes', 'mnuchin', 'for', 'the', 'jawbone', 'investment', 'investing', 'asia', 'stocks', 'economy']","['going', 'good', 'like', 'china', 'exposure', 'imo', 'could', 'get', 'annoying', 'us', 'like', 'playing', 'yang', 'potus', 'starts', 'hitting', 'twitter', 'yinn', 'admin', 'unleashes', 'mnuchin', 'jawbone', 'investment', 'investing', 'asia', 'stocks', 'economy']","['go', 'good', 'like', 'china', 'exposur', 'imo', 'could', 'get', 'annoy', 'us', 'like', 'play', 'yang', 'potu', 'start', 'hit', 'twitter', 'yinn', 'admin', 'unleash', 'mnuchin', 'jawbon', 'invest', 'invest', 'asia', 'stock', 'economi']",2019
https://twitter.com/tassawar79/status/1632399213534298112,2023-03-05,tassawar79,"addiction to development fashions; divorce between planning and implementation; economic growth without justice; and neglect of human resources.""
#Pakistan #Economy #PublicPolicy",en,False,Pakistan,PK,addiction to development fashions  divorce between planning and implementation  economic growth without justice  and neglect of human resources    pakistan  economy  publicpolicy,0.1,0.15,positive,0.107,0.696,0.196,0.3191,addiction to development fashions  divorce between planning and implementation  economic growth without justice  and neglect of human resources    pakistan  economy  publicpolicy,"['addiction', 'to', 'development', 'fashions', 'divorce', 'between', 'planning', 'and', 'implementation', 'economic', 'growth', 'without', 'justice', 'and', 'neglect', 'of', 'human', 'resources', 'pakistan', 'economy', 'publicpolicy']","['addiction', 'development', 'fashions', 'divorce', 'planning', 'implementation', 'economic', 'growth', 'without', 'justice', 'neglect', 'human', 'resources', 'pakistan', 'economy', 'publicpolicy']","['addict', 'develop', 'fashion', 'divorc', 'plan', 'implement', 'econom', 'growth', 'without', 'justic', 'neglect', 'human', 'resourc', 'pakistan', 'economi', 'publicpolici']",2023
https://twitter.com/LebanonIndustry/status/1075328611241082880,2018-12-19,LebanonIndustry,"ALGORITHM S.A.L
https://t.co/qO4D4AxS3a
Info@algorithm-lb.com
09/222050
.
#medicaments #drug #industrial #trading #Lebanon #beirut #lovelebanon #mylebanon #mybeirut  #lebanonweekly #economy #whatsuplebanon #madeinlebanon
#صناعة #ادوية #بيروت #لبنان https://t.co/Kq2vysKt4o",en,False,Lebanon,LB,algorithm s a l   info  lb com 09 222050    medicaments  drug  industrial  trading  lebanon  beirut  lovelebanon  mylebanon  mybeirut   lebanonweekly  economy  whatsuplebanon  madeinlebanon                              ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,algorithm s a l   info  lb com      medicaments  drug  industrial  trading  lebanon  beirut  lovelebanon  mylebanon  mybeirut   lebanonweekly  economy  whatsuplebanon  madeinlebanon                              ,"['algorithm', 's', 'a', 'l', 'info', 'lb', 'com', 'medicaments', 'drug', 'industrial', 'trading', 'lebanon', 'beirut', 'lovelebanon', 'mylebanon', 'mybeirut', 'lebanonweekly', 'economy', 'whatsuplebanon', 'madeinlebanon', '']","['algorithm', 'l', 'info', 'lb', 'com', 'medicaments', 'drug', 'industrial', 'trading', 'lebanon', 'beirut', 'lovelebanon', 'mylebanon', 'mybeirut', 'lebanonweekly', 'economy', 'whatsuplebanon', 'madeinlebanon', '']","['algorithm', 'l', 'info', 'lb', 'com', 'medica', 'drug', 'industri', 'trade', 'lebanon', 'beirut', 'lovelebanon', 'mylebanon', 'mybeirut', 'lebanonweekli', 'economi', 'whatsuplebanon', 'madeinlebanon', '']",2018
https://twitter.com/Abidsuleri/status/938810508727156736,2017-12-07,Abidsuleri,"Charter of #Economy 

Leadership of @pmln_org @MediaCellPPP @PTIofficial &amp; @ANPMarkaz agreed to evolve consensus for resolving #economic issues of #Pakistan thru dialogue at @SDPIPakistan  #SDC2017 https://t.co/w0BFiNlWAL",en,True,Pakistan,PK,charter of  economy   leadership of   org      amp    agreed to evolve consensus for resolving  economic issues of  pakistan thru dialogue at     sdc2017  ,0.2,0.2,positive,0.0,0.802,0.198,0.5719,charter of  economy   leadership of   org      amp    agreed to evolve consensus for resolving  economic issues of  pakistan thru dialogue at     sdc  ,"['charter', 'of', 'economy', 'leadership', 'of', 'org', 'amp', 'agreed', 'to', 'evolve', 'consensus', 'for', 'resolving', 'economic', 'issues', 'of', 'pakistan', 'thru', 'dialogue', 'at', 'sdc', '']","['charter', 'economy', 'leadership', 'org', 'amp', 'agreed', 'evolve', 'consensus', 'resolving', 'economic', 'issues', 'pakistan', 'thru', 'dialogue', 'sdc', '']","['charter', 'economi', 'leadership', 'org', 'amp', 'agre', 'evolv', 'consensu', 'resolv', 'econom', 'issu', 'pakistan', 'thru', 'dialogu', 'sdc', '']",2017
https://twitter.com/MINnews/status/935221693072715776,2017-11-27,MINnews,Abbotsford Named Most Business Friendly Municipality' By NAIOP - https://t.co/mwvLop0kAQ #BritishColumbia #Economy,en,False,United States,US,abbotsford named most business friendly municipality  by naiop      britishcolumbia  economy,0.4375,0.5,positive,0.0,0.721,0.279,0.539,abbotsford named most business friendly municipality  by naiop      britishcolumbia  economy,"['abbotsford', 'named', 'most', 'business', 'friendly', 'municipality', 'by', 'naiop', 'britishcolumbia', 'economy']","['abbotsford', 'named', 'business', 'friendly', 'municipality', 'naiop', 'britishcolumbia', 'economy']","['abbotsford', 'name', 'busi', 'friendli', 'municip', 'naiop', 'britishcolumbia', 'economi']",2017
https://twitter.com/PPaulCharles/status/1298532276200976385,2020-08-26,PPaulCharles,"Not sure if any more evidence is needed that the @FCOtravel @transportgovuk @10DowningStreet quarantine and non-essential travel policy is strangling the #UK #economy? So many jobs depend on incoming visitors. #coronavirus @WTTC @ThePCAgency 

https://t.co/BkZsnBJpOG",en,False,United Kingdom,GB,not sure if any more evidence is needed that the       quarantine and non essential travel policy is strangling the  uk  economy  so many jobs depend on incoming visitors   coronavirus        ,0.1875,0.5472222222222223,negative,0.065,0.935,0.0,-0.2411,not sure if any more evidence is needed that the       quarantine and non essential travel policy is strangling the  uk  economy  so many jobs depend on incoming visitors   coronavirus        ,"['not', 'sure', 'if', 'any', 'more', 'evidence', 'is', 'needed', 'that', 'the', 'quarantine', 'and', 'non', 'essential', 'travel', 'policy', 'is', 'strangling', 'the', 'uk', 'economy', 'so', 'many', 'jobs', 'depend', 'on', 'incoming', 'visitors', 'coronavirus', '']","['sure', 'evidence', 'needed', 'quarantine', 'non', 'essential', 'travel', 'policy', 'strangling', 'uk', 'economy', 'many', 'jobs', 'depend', 'incoming', 'visitors', 'coronavirus', '']","['sure', 'evid', 'need', 'quarantin', 'non', 'essenti', 'travel', 'polici', 'strangl', 'uk', 'economi', 'mani', 'job', 'depend', 'incom', 'visitor', 'coronaviru', '']",2020
https://twitter.com/poandpo/status/1446147087599550464,2021-10-07,poandpo,Foreign direct investment in South Korea grows 41.3 pct from January to September https://t.co/p3qIoc9344 #Economy https://t.co/eQQT8822Zi #news 814,en,False,United States,US,foreign direct investment in south korea grows 41 3 pct from january to september    economy    news 814,-0.0124999999999999,0.2625,neutral,0.0,1.0,0.0,0.0,foreign direct investment in south korea grows   pct from january to september    economy    news ,"['foreign', 'direct', 'investment', 'in', 'south', 'korea', 'grows', 'pct', 'from', 'january', 'to', 'september', 'economy', 'news', '']","['foreign', 'direct', 'investment', 'south', 'korea', 'grows', 'pct', 'january', 'september', 'economy', 'news', '']","['foreign', 'direct', 'invest', 'south', 'korea', 'grow', 'pct', 'januari', 'septemb', 'economi', 'news', '']",2021
https://twitter.com/vajirasumeda/status/1018382921839796224,2018-07-15,vajirasumeda,#srilanka launched today another attempt to uplift rural #economy plan named Gamperaliya .,en,False,Sri Lanka,LK, srilanka launched today another attempt to uplift rural  economy plan named gamperaliya  ,0.0,0.0,positive,0.0,0.88,0.12,0.128, srilanka launched today another attempt to uplift rural  economy plan named gamperaliya  ,"['', 'srilanka', 'launched', 'today', 'another', 'attempt', 'to', 'uplift', 'rural', 'economy', 'plan', 'named', 'gamperaliya', '']","['', 'srilanka', 'launched', 'today', 'another', 'attempt', 'uplift', 'rural', 'economy', 'plan', 'named', 'gamperaliya', '']","['', 'srilanka', 'launch', 'today', 'anoth', 'attempt', 'uplift', 'rural', 'economi', 'plan', 'name', 'gamperaliya', '']",2018
https://twitter.com/rafqathussainca/status/1472936722938089473,2021-12-20,rafqathussainca,"#Currentaccount #deficit widened slightly to $1.91bn in Nov from $1.76bn in Oct, as #imports once again outstripped #exports &amp; #remittances. 

#rafqathussain #economy #Pakistan https://t.co/kFsoKJGvN6",en,False,Pakistan,PK, currentaccount  deficit widened slightly to  1 91bn in nov from  1 76bn in oct  as  imports once again outstripped  exports  amp   remittances     rafqathussain  economy  pakistan  ,-0.1666666666666666,0.1666666666666666,negative,0.109,0.891,0.0,-0.4019, currentaccount  deficit widened slightly to   bn in nov from   bn in oct  as  imports once again outstripped  exports  amp   remittances     rafqathussain  economy  pakistan  ,"['', 'currentaccount', 'deficit', 'widened', 'slightly', 'to', 'bn', 'in', 'nov', 'from', 'bn', 'in', 'oct', 'as', 'imports', 'once', 'again', 'outstripped', 'exports', 'amp', 'remittances', 'rafqathussain', 'economy', 'pakistan', '']","['', 'currentaccount', 'deficit', 'widened', 'slightly', 'bn', 'nov', 'bn', 'oct', 'imports', 'outstripped', 'exports', 'amp', 'remittances', 'rafqathussain', 'economy', 'pakistan', '']","['', 'currentaccount', 'deficit', 'widen', 'slightli', 'bn', 'nov', 'bn', 'oct', 'import', 'outstrip', 'export', 'amp', 'remitt', 'rafqathussain', 'economi', 'pakistan', '']",2021
https://twitter.com/PureDecisions/status/1021698504618647552,2018-07-24,PureDecisions,#Shanghai #stocks: Baocheng Investment : #Corporate  Analysts say meagre Jul 2018 profits. https://t.co/x7QOALnNHi #ROI #Economy,en,False,United Kingdom,GB, shanghai  stocks  baocheng investment    corporate  analysts say meagre jul 2018 profits     roi  economy,0.0,0.0,positive,0.0,0.805,0.195,0.4404, shanghai  stocks  baocheng investment    corporate  analysts say meagre jul  profits     roi  economy,"['', 'shanghai', 'stocks', 'baocheng', 'investment', 'corporate', 'analysts', 'say', 'meagre', 'jul', 'profits', 'roi', 'economy']","['', 'shanghai', 'stocks', 'baocheng', 'investment', 'corporate', 'analysts', 'say', 'meagre', 'jul', 'profits', 'roi', 'economy']","['', 'shanghai', 'stock', 'baocheng', 'invest', 'corpor', 'analyst', 'say', 'meagr', 'jul', 'profit', 'roi', 'economi']",2018
https://twitter.com/FintechSA/status/1199980281144307712,2019-11-28,FintechSA,Saudi Arabia to offer small business visas https://t.co/IsiNUneJ4Q #economy #visa #expats,en,False,Saudi Arabia,SA,saudi arabia to offer small business visas    economy  visa  expats,-0.25,0.4,neutral,0.0,1.0,0.0,0.0,saudi arabia to offer small business visas    economy  visa  expats,"['saudi', 'arabia', 'to', 'offer', 'small', 'business', 'visas', 'economy', 'visa', 'expats']","['saudi', 'arabia', 'offer', 'small', 'business', 'visas', 'economy', 'visa', 'expats']","['saudi', 'arabia', 'offer', 'small', 'busi', 'visa', 'economi', 'visa', 'expat']",2019
https://twitter.com/probaycorp/status/1313846233203499010,2020-10-07,probaycorp,"Government will provide fiscal stimulus at an appropriate time: Sanjeev Sanyal https://t.co/yz9A6OYv1s #business #Economy #IMF #World #Market #StockMarket #stockstowatch
#TrendingNews #Investing #PROBAY",en,False,India,IN,government will provide fiscal stimulus at an appropriate time  sanjeev sanyal    business  economy  imf  world  market  stockmarket  stockstowatch  trendingnews  investing  probay,0.5,0.5,neutral,0.0,1.0,0.0,0.0,government will provide fiscal stimulus at an appropriate time  sanjeev sanyal    business  economy  imf  world  market  stockmarket  stockstowatch  trendingnews  investing  probay,"['government', 'will', 'provide', 'fiscal', 'stimulus', 'at', 'an', 'appropriate', 'time', 'sanjeev', 'sanyal', 'business', 'economy', 'imf', 'world', 'market', 'stockmarket', 'stockstowatch', 'trendingnews', 'investing', 'probay']","['government', 'provide', 'fiscal', 'stimulus', 'appropriate', 'time', 'sanjeev', 'sanyal', 'business', 'economy', 'imf', 'world', 'market', 'stockmarket', 'stockstowatch', 'trendingnews', 'investing', 'probay']","['govern', 'provid', 'fiscal', 'stimulu', 'appropri', 'time', 'sanjeev', 'sanyal', 'busi', 'economi', 'imf', 'world', 'market', 'stockmarket', 'stockstowatch', 'trendingnew', 'invest', 'probay']",2020
https://twitter.com/gopalkagarwal/status/1487037991402885121,2022-01-28,gopalkagarwal,Will be on @ETNOWlive with @TamannaInamdar at 6 pm #Economy and #Budget 2022,en,True,India,IN,will be on   with   at 6 pm  economy and  budget 2022,0.0,0.0,neutral,0.0,1.0,0.0,0.0,will be on   with   at  pm  economy and  budget ,"['will', 'be', 'on', 'with', 'at', 'pm', 'economy', 'and', 'budget', '']","['pm', 'economy', 'budget', '']","['pm', 'economi', 'budget', '']",2022
https://twitter.com/SeekingAlpha/status/1625506838673502208,2023-02-14,SeekingAlpha,"$KO - Coca-Cola: Q4 Earnings Solid, But Stock Remains A Hold. https://t.co/6J5sDSKcKI #economy #business #markets",en,False,United States,US, ko   coca cola  q4 earnings solid  but stock remains a hold     economy  business  markets,0.0,0.1,positive,0.0,0.902,0.098,0.0772, ko   coca cola  q earnings solid  but stock remains a hold     economy  business  markets,"['', 'ko', 'coca', 'cola', 'q', 'earnings', 'solid', 'but', 'stock', 'remains', 'a', 'hold', 'economy', 'business', 'markets']","['', 'ko', 'coca', 'cola', 'q', 'earnings', 'solid', 'stock', 'remains', 'hold', 'economy', 'business', 'markets']","['', 'ko', 'coca', 'cola', 'q', 'earn', 'solid', 'stock', 'remain', 'hold', 'economi', 'busi', 'market']",2023
https://twitter.com/InvGurInd/status/1572483860818169857,2022-09-21,InvGurInd,"@DoC_GoI likely to release new five-year foreign trade policy on September 29

https://t.co/C1nojCdeNA

#Economy #ImportExports #Investmentguruindia https://t.co/wFFVpBrBsk",en,False,India,IN,  goi likely to release new five year foreign trade policy on september 29      economy  importexports  investmentguruindia  ,0.0037878787878787,0.5265151515151515,neutral,0.0,1.0,0.0,0.0,  goi likely to release new five year foreign trade policy on september       economy  importexports  investmentguruindia  ,"['', 'goi', 'likely', 'to', 'release', 'new', 'five', 'year', 'foreign', 'trade', 'policy', 'on', 'september', 'economy', 'importexports', 'investmentguruindia', '']","['', 'goi', 'likely', 'release', 'new', 'five', 'year', 'foreign', 'trade', 'policy', 'september', 'economy', 'importexports', 'investmentguruindia', '']","['', 'goi', 'like', 'releas', 'new', 'five', 'year', 'foreign', 'trade', 'polici', 'septemb', 'economi', 'importexport', 'investmentguruindia', '']",2022
https://twitter.com/davidmoadel/status/1316400473839218689,2020-10-14,davidmoadel,This Covid-19 Connection Makes Aptorum Group Stock Intriguing -- my article for @investorplace https://t.co/9WtL0eDgHM $APM $SPY $QQQ $DJIA $DIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMD #economy,en,False,United States,US,this covid 19 connection makes aptorum group stock intriguing    my article for      apm  spy  qqq  djia  dia  stockmarket  investing  finance  stocks  aapl  tsla  amzn  intc  nflx  amd  economy,0.3,0.4,neutral,0.0,1.0,0.0,0.0,this covid  connection makes aptorum group stock intriguing    my article for      apm  spy  qqq  djia  dia  stockmarket  investing  finance  stocks  aapl  tsla  amzn  intc  nflx  amd  economy,"['this', 'covid', 'connection', 'makes', 'aptorum', 'group', 'stock', 'intriguing', 'my', 'article', 'for', 'apm', 'spy', 'qqq', 'djia', 'dia', 'stockmarket', 'investing', 'finance', 'stocks', 'aapl', 'tsla', 'amzn', 'intc', 'nflx', 'amd', 'economy']","['covid', 'connection', 'makes', 'aptorum', 'group', 'stock', 'intriguing', 'article', 'apm', 'spy', 'qqq', 'djia', 'dia', 'stockmarket', 'investing', 'finance', 'stocks', 'aapl', 'tsla', 'amzn', 'intc', 'nflx', 'amd', 'economy']","['covid', 'connect', 'make', 'aptorum', 'group', 'stock', 'intrigu', 'articl', 'apm', 'spi', 'qqq', 'djia', 'dia', 'stockmarket', 'invest', 'financ', 'stock', 'aapl', 'tsla', 'amzn', 'intc', 'nflx', 'amd', 'economi']",2020
https://twitter.com/KPRC2/status/1593718225283448837,2022-11-18,KPRC2,A key member of President Biden’s economic team is leaving his administration. https://t.co/x4HlEP3lIe kprc2 #click2houston #biden #economy,en,True,United States,US,a key member of president biden s economic team is leaving his administration    kprc2  click2houston  biden  economy,0.1,0.6,neutral,0.0,1.0,0.0,0.0,a key member of president biden s economic team is leaving his administration    kprc  clickhouston  biden  economy,"['a', 'key', 'member', 'of', 'president', 'biden', 's', 'economic', 'team', 'is', 'leaving', 'his', 'administration', 'kprc', 'clickhouston', 'biden', 'economy']","['key', 'member', 'president', 'biden', 'economic', 'team', 'leaving', 'administration', 'kprc', 'clickhouston', 'biden', 'economy']","['key', 'member', 'presid', 'biden', 'econom', 'team', 'leav', 'administr', 'kprc', 'clickhouston', 'biden', 'economi']",2022
https://twitter.com/AccessPaySuite/status/1161555598489587713,2019-08-14,AccessPaySuite,Nike has entered the subscription #economy landscape with the launch of an online #subscription service for children’s shoes 📰 https://t.co/WK7TU0iM5Y https://t.co/EJ54pigPfy,en,False,United Kingdom,GB,nike has entered the subscription  economy landscape with the launch of an online  subscription service for children s shoes      ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,nike has entered the subscription  economy landscape with the launch of an online  subscription service for children s shoes      ,"['nike', 'has', 'entered', 'the', 'subscription', 'economy', 'landscape', 'with', 'the', 'launch', 'of', 'an', 'online', 'subscription', 'service', 'for', 'children', 's', 'shoes', '']","['nike', 'entered', 'subscription', 'economy', 'landscape', 'launch', 'online', 'subscription', 'service', 'children', 'shoes', '']","['nike', 'enter', 'subscript', 'economi', 'landscap', 'launch', 'onlin', 'subscript', 'servic', 'children', 'shoe', '']",2019
https://twitter.com/KansasCityFed/status/1319298122573492224,2020-10-22,KansasCityFed,"Production, shipments, new orders, employment, and employee workweek indexes rose faster than in September, but order backlog and supplier delivery time increased at a slower pace. https://t.co/QfEWMSp8A6 #Manufacturing #Economy",en,True,United States,US,production  shipments  new orders  employment  and employee workweek indexes rose faster than in september  but order backlog and supplier delivery time increased at a slower pace     manufacturing  economy,0.3681818181818181,0.7022727272727273,positive,0.0,0.908,0.092,0.3919,production  shipments  new orders  employment  and employee workweek indexes rose faster than in september  but order backlog and supplier delivery time increased at a slower pace     manufacturing  economy,"['production', 'shipments', 'new', 'orders', 'employment', 'and', 'employee', 'workweek', 'indexes', 'rose', 'faster', 'than', 'in', 'september', 'but', 'order', 'backlog', 'and', 'supplier', 'delivery', 'time', 'increased', 'at', 'a', 'slower', 'pace', 'manufacturing', 'economy']","['production', 'shipments', 'new', 'orders', 'employment', 'employee', 'workweek', 'indexes', 'rose', 'faster', 'september', 'order', 'backlog', 'supplier', 'delivery', 'time', 'increased', 'slower', 'pace', 'manufacturing', 'economy']","['product', 'shipment', 'new', 'order', 'employ', 'employe', 'workweek', 'index', 'rose', 'faster', 'septemb', 'order', 'backlog', 'supplier', 'deliveri', 'time', 'increas', 'slower', 'pace', 'manufactur', 'economi']",2020
